project,gitter_message_date,gitter_message_uuid,issue_number,min_date,original_date,max_date,comments_after,comments_before,total_comments,ratio
amberframework/amber,2018-02-03 18:01:07.627000+00:00,14e72da815549c568c584a811258349dd362772c,616,2018-01-27 18:01:07.627000+00:00,2018-02-03 18:01:07.627000+00:00,2018-02-10 18:01:07.627000+00:00,2,1,3,2.0
amberframework/amber,2018-02-09 00:17:15.028000+00:00,44150bb3d333c392f4a4c106e1a91b0a0a360e34,637,2018-02-02 00:17:15.028000+00:00,2018-02-09 00:17:15.028000+00:00,2018-02-16 00:17:15.028000+00:00,1,0,1,inf
amberframework/amber,2018-02-09 10:13:36.466000+00:00,1af32d9cbb759945f748e25acc4adc904f055d07,476,2018-02-02 10:13:36.466000+00:00,2018-02-09 10:13:36.466000+00:00,2018-02-16 10:13:36.466000+00:00,0,0,0,
amberframework/amber,2018-02-17 23:18:14.407000+00:00,e102f8458679b0342f2a10efb0572be12f6a1e7e,56,2018-02-10 23:18:14.407000+00:00,2018-02-17 23:18:14.407000+00:00,2018-02-24 23:18:14.407000+00:00,2,5,7,0.4
amberframework/amber,2018-02-19 13:58:10.517000+00:00,1dc8ae272b27f141aa32b234be804565fc9c2e37,652,2018-02-12 13:58:10.517000+00:00,2018-02-19 13:58:10.517000+00:00,2018-02-26 13:58:10.517000+00:00,1,0,1,inf
amberframework/amber,2018-02-20 22:59:56.361000+00:00,86e57b82bedc3ff4e2281288745df80547413e96,56,2018-02-13 22:59:56.361000+00:00,2018-02-20 22:59:56.361000+00:00,2018-02-27 22:59:56.361000+00:00,0,4,4,0.0
amberframework/amber,2018-02-24 10:43:13.179000+00:00,f11539a8e6c433ec20741ba66200fc61b571f4fb,467,2018-02-17 10:43:13.179000+00:00,2018-02-24 10:43:13.179000+00:00,2018-03-03 10:43:13.179000+00:00,0,0,0,
amberframework/amber,2018-03-02 18:46:57.638000+00:00,c428b1344db5e470fab4f7aa6192aa0ac81c7ed0,663,2018-02-23 18:46:57.638000+00:00,2018-03-02 18:46:57.638000+00:00,2018-03-09 18:46:57.638000+00:00,1,0,1,inf
amberframework/amber,2018-03-03 23:33:48.269000+00:00,40bfb85dcfac8cf095eff48252509ab9ef0d94d3,669,2018-02-24 23:33:48.269000+00:00,2018-03-03 23:33:48.269000+00:00,2018-03-10 23:33:48.269000+00:00,7,3,10,2.3333333333333335
amberframework/amber,2018-03-04 13:56:26.198000+00:00,c115286cb72ec114a91565a8fcf463a5889103d4,476,2018-02-25 13:56:26.198000+00:00,2018-03-04 13:56:26.198000+00:00,2018-03-11 13:56:26.198000+00:00,0,0,0,
amberframework/amber,2018-03-04 14:06:55.505000+00:00,9d8755b77679cdd5e5e306be90cedb0e2f293094,367,2018-02-25 14:06:55.505000+00:00,2018-03-04 14:06:55.505000+00:00,2018-03-11 14:06:55.505000+00:00,0,0,0,
amberframework/amber,2018-03-07 18:25:39.417000+00:00,31b0a661a167179883bdde9d2d6ca864610b1540,617,2018-02-28 18:25:39.417000+00:00,2018-03-07 18:25:39.417000+00:00,2018-03-14 18:25:39.417000+00:00,0,0,0,
amberframework/amber,2018-03-09 15:35:58.710000+00:00,06b1664d0f75d95dc4ceeb4ff89584d20124e54f,659,2018-03-02 15:35:58.710000+00:00,2018-03-09 15:35:58.710000+00:00,2018-03-16 15:35:58.710000+00:00,0,0,0,
amberframework/amber,2018-03-09 15:36:23.694000+00:00,01c193d9f17bf445dd96ba6c77d3e85e2e9567c3,665,2018-03-02 15:36:23.694000+00:00,2018-03-09 15:36:23.694000+00:00,2018-03-16 15:36:23.694000+00:00,0,0,0,
amberframework/amber,2018-03-09 16:35:20.907000+00:00,f68acddee0c99f5c63ccf67b585dfb95f796386e,659,2018-03-02 16:35:20.907000+00:00,2018-03-09 16:35:20.907000+00:00,2018-03-16 16:35:20.907000+00:00,0,0,0,
amberframework/amber,2018-03-12 17:05:10.278000+00:00,6802927ee47671b144c304000dce3a93d7fdd851,476,2018-03-05 17:05:10.278000+00:00,2018-03-12 17:05:10.278000+00:00,2018-03-19 17:05:10.278000+00:00,0,0,0,
amberframework/amber,2018-03-12 17:36:41.590000+00:00,00c4fad22dbc719a1446a2ad0a28d9657b367c85,693,2018-03-05 17:36:41.590000+00:00,2018-03-12 17:36:41.590000+00:00,2018-03-19 17:36:41.590000+00:00,5,0,5,inf
amberframework/amber,2018-03-17 11:45:25.927000+00:00,61f7431970458079de9e51732908ca3e6186f939,698,2018-03-10 11:45:25.927000+00:00,2018-03-17 11:45:25.927000+00:00,2018-03-24 11:45:25.927000+00:00,8,0,8,inf
amberframework/amber,2018-03-17 16:54:47.516000+00:00,f993ffdef84e0d79f4d51414429e6accb756d8fc,629,2018-03-10 16:54:47.516000+00:00,2018-03-17 16:54:47.516000+00:00,2018-03-24 16:54:47.516000+00:00,0,0,0,
amberframework/amber,2018-03-18 09:59:01.870000+00:00,7da2b29dfa93009c772dc254507cda0badf06e18,274,2018-03-11 09:59:01.870000+00:00,2018-03-18 09:59:01.870000+00:00,2018-03-25 09:59:01.870000+00:00,0,0,0,
amberframework/amber,2018-03-18 13:19:37.209000+00:00,c8cac708c00b68a3ecd44fa54293d4093f5e583e,476,2018-03-11 13:19:37.209000+00:00,2018-03-18 13:19:37.209000+00:00,2018-03-25 13:19:37.209000+00:00,1,0,1,inf
amberframework/amber,2018-03-18 13:23:49.578000+00:00,f1c41da1157ac2d88b713088b74c2b0f5b15c98d,693,2018-03-11 13:23:49.578000+00:00,2018-03-18 13:23:49.578000+00:00,2018-03-25 13:23:49.578000+00:00,0,5,5,0.0
amberframework/amber,2018-03-18 21:16:49.074000+00:00,81924de69dece6584324ee648d13b4b2bf487bef,705,2018-03-11 21:16:49.074000+00:00,2018-03-18 21:16:49.074000+00:00,2018-03-25 21:16:49.074000+00:00,8,1,9,8.0
amberframework/amber,2018-03-21 11:18:38.517000+00:00,dab7ba2f7d7a488d72f9ec8c1b1bbbdd51c89829,476,2018-03-14 11:18:38.517000+00:00,2018-03-21 11:18:38.517000+00:00,2018-03-28 11:18:38.517000+00:00,1,0,1,inf
amberframework/amber,2018-03-23 05:00:25.856000+00:00,b9cc4dab4a3c64f19c34886a96ca357eb249c741,705,2018-03-16 05:00:25.856000+00:00,2018-03-23 05:00:25.856000+00:00,2018-03-30 05:00:25.856000+00:00,3,7,10,0.42857142857142855
amberframework/amber,2018-03-23 11:45:08.461000+00:00,46686b5509b3bf4e46b299d553b7ed486f5c0cf0,709,2018-03-16 11:45:08.461000+00:00,2018-03-23 11:45:08.461000+00:00,2018-03-30 11:45:08.461000+00:00,0,0,0,
amberframework/amber,2018-03-25 12:03:48.502000+00:00,efc4d45a424941cf4ed1c1dcda08cdb7287cc115,710,2018-03-18 12:03:48.502000+00:00,2018-03-25 12:03:48.502000+00:00,2018-04-01 12:03:48.502000+00:00,7,2,9,3.5
amberframework/amber,2018-03-28 16:36:13.555000+00:00,512b0dac56e50eb9c3b16b2266d9ccd9c354a6bd,710,2018-03-21 16:36:13.555000+00:00,2018-03-28 16:36:13.555000+00:00,2018-04-04 16:36:13.555000+00:00,5,4,9,1.25
amberframework/amber,2018-03-29 07:55:13.038000+00:00,0c3eb29ab0a5c9ce9b45457a676dbe7a2706470f,710,2018-03-22 07:55:13.038000+00:00,2018-03-29 07:55:13.038000+00:00,2018-04-05 07:55:13.038000+00:00,5,4,9,1.25
amberframework/amber,2018-03-29 19:16:54.709000+00:00,ee4bc9aa495c19b3c32575e41e7566d30d4719a1,188,2018-03-22 19:16:54.709000+00:00,2018-03-29 19:16:54.709000+00:00,2018-04-05 19:16:54.709000+00:00,1,0,1,inf
amberframework/amber,2018-03-30 05:38:11.708000+00:00,9fe563a47de3674d9b5115ee37c2396f85a899a6,188,2018-03-23 05:38:11.708000+00:00,2018-03-30 05:38:11.708000+00:00,2018-04-06 05:38:11.708000+00:00,1,0,1,inf
amberframework/amber,2018-04-01 14:58:00.752000+00:00,d978b1c9df918cb34f489b5f7171535eacecbe5d,724,2018-03-25 14:58:00.752000+00:00,2018-04-01 14:58:00.752000+00:00,2018-04-08 14:58:00.752000+00:00,6,0,6,inf
amberframework/amber,2018-04-06 19:33:27.755000+00:00,9da89ea8aae9529572ac1769183a0e7340710b4a,476,2018-03-30 19:33:27.755000+00:00,2018-04-06 19:33:27.755000+00:00,2018-04-13 19:33:27.755000+00:00,3,0,3,inf
amberframework/amber,2018-04-06 22:22:52.937000+00:00,d8c3fff474c0550e10fa4dbb6da7f1b545836503,476,2018-03-30 22:22:52.937000+00:00,2018-04-06 22:22:52.937000+00:00,2018-04-13 22:22:52.937000+00:00,3,0,3,inf
amberframework/amber,2018-04-07 19:41:41.618000+00:00,e38becd0a7c01dae41dbcbf62e70f06b3223dfe1,699,2018-03-31 19:41:41.618000+00:00,2018-04-07 19:41:41.618000+00:00,2018-04-14 19:41:41.618000+00:00,1,1,2,1.0
amberframework/amber,2018-04-07 20:14:57.633000+00:00,33ab0d5a7dedae8e4c2e1566e2d85b827df82366,534,2018-03-31 20:14:57.633000+00:00,2018-04-07 20:14:57.633000+00:00,2018-04-14 20:14:57.633000+00:00,0,0,0,
amberframework/amber,2018-04-08 20:05:26.925000+00:00,5bcaa59f17c2b126feea909a647d155ad005ebb6,734,2018-04-01 20:05:26.925000+00:00,2018-04-08 20:05:26.925000+00:00,2018-04-15 20:05:26.925000+00:00,0,1,1,0.0
amberframework/amber,2018-04-09 09:33:31.359000+00:00,4f2b884cc04cf61eb2d5e8bb91ae46c4fc95e4cd,564,2018-04-02 09:33:31.359000+00:00,2018-04-09 09:33:31.359000+00:00,2018-04-16 09:33:31.359000+00:00,0,0,0,
amberframework/amber,2018-04-09 12:59:36.516000+00:00,c994fe9295c5519de6a3e5e04fea2431fa3a6cd3,698,2018-04-02 12:59:36.516000+00:00,2018-04-09 12:59:36.516000+00:00,2018-04-16 12:59:36.516000+00:00,0,0,0,
amberframework/amber,2018-04-09 12:59:36.516000+00:00,c994fe9295c5519de6a3e5e04fea2431fa3a6cd3,688,2018-04-02 12:59:36.516000+00:00,2018-04-09 12:59:36.516000+00:00,2018-04-16 12:59:36.516000+00:00,0,0,0,
amberframework/amber,2018-04-09 14:45:21.525000+00:00,2888f9f9d1336d31fbadc8ee714445a6cc5ac929,736,2018-04-02 14:45:21.525000+00:00,2018-04-09 14:45:21.525000+00:00,2018-04-16 14:45:21.525000+00:00,2,0,2,inf
amberframework/amber,2018-04-09 14:57:05.314000+00:00,c080e66bd10adf1f29c022bd3d3880a1a19bfa37,735,2018-04-02 14:57:05.314000+00:00,2018-04-09 14:57:05.314000+00:00,2018-04-16 14:57:05.314000+00:00,0,0,0,
amberframework/amber,2018-04-09 19:49:29.367000+00:00,77d9012d1e5e81ed16273229f0e64fd33b7282e2,693,2018-04-02 19:49:29.367000+00:00,2018-04-09 19:49:29.367000+00:00,2018-04-16 19:49:29.367000+00:00,0,1,1,0.0
amberframework/amber,2018-04-09 19:52:00.740000+00:00,6415dbbe4b5db8ad74409905a3e77ddfeaaba82e,734,2018-04-02 19:52:00.740000+00:00,2018-04-09 19:52:00.740000+00:00,2018-04-16 19:52:00.740000+00:00,0,1,1,0.0
amberframework/amber,2018-04-10 13:13:03.521000+00:00,db28dcba1cd47a13e6245fb5b59a0eb64952f9ef,693,2018-04-03 13:13:03.521000+00:00,2018-04-10 13:13:03.521000+00:00,2018-04-17 13:13:03.521000+00:00,0,1,1,0.0
amberframework/amber,2018-04-10 13:13:03.521000+00:00,db28dcba1cd47a13e6245fb5b59a0eb64952f9ef,476,2018-04-03 13:13:03.521000+00:00,2018-04-10 13:13:03.521000+00:00,2018-04-17 13:13:03.521000+00:00,3,0,3,inf
amberframework/amber,2018-04-10 14:10:45.858000+00:00,5ebb320d678fbc8ba3f8448e56a9b7baf9523800,592,2018-04-03 14:10:45.858000+00:00,2018-04-10 14:10:45.858000+00:00,2018-04-17 14:10:45.858000+00:00,0,0,0,
amberframework/amber,2018-04-10 15:06:27.471000+00:00,50a6b3f0082914feff09d090dcf2590727181438,740,2018-04-03 15:06:27.471000+00:00,2018-04-10 15:06:27.471000+00:00,2018-04-17 15:06:27.471000+00:00,12,0,12,inf
amberframework/amber,2018-04-10 16:11:21.072000+00:00,99eea737c804798bb879e4b18de4b8c9bed9d374,740,2018-04-03 16:11:21.072000+00:00,2018-04-10 16:11:21.072000+00:00,2018-04-17 16:11:21.072000+00:00,1,11,12,0.09090909090909091
amberframework/amber,2018-04-11 01:28:30.601000+00:00,a3aab1d1b537a747d6c42ab0af8f6297133cc658,745,2018-04-04 01:28:30.601000+00:00,2018-04-11 01:28:30.601000+00:00,2018-04-18 01:28:30.601000+00:00,7,0,7,inf
amberframework/amber,2018-04-11 16:24:06.786000+00:00,9a40059ea2f5b8c7af30a2c2df5af524925bf6b7,318,2018-04-04 16:24:06.786000+00:00,2018-04-11 16:24:06.786000+00:00,2018-04-18 16:24:06.786000+00:00,0,0,0,
amberframework/amber,2018-04-11 16:25:22.235000+00:00,4d275ecc8ae72134223a6cc4eef69939320edae3,452,2018-04-04 16:25:22.235000+00:00,2018-04-11 16:25:22.235000+00:00,2018-04-18 16:25:22.235000+00:00,0,0,0,
amberframework/amber,2018-04-11 16:30:18.903000+00:00,dbe8e1f88104a5d5b9af972dec3ff90408800346,749,2018-04-04 16:30:18.903000+00:00,2018-04-11 16:30:18.903000+00:00,2018-04-18 16:30:18.903000+00:00,0,0,0,
amberframework/amber,2018-04-11 19:26:06.142000+00:00,2e081f4fc97faedc574c83b64efd2629c935ccf0,747,2018-04-04 19:26:06.142000+00:00,2018-04-11 19:26:06.142000+00:00,2018-04-18 19:26:06.142000+00:00,2,2,4,1.0
amberframework/amber,2018-04-12 16:39:47.873000+00:00,6c0b6a4ada46d8d2ce486c129c8ce5f3b5c0084e,750,2018-04-05 16:39:47.873000+00:00,2018-04-12 16:39:47.873000+00:00,2018-04-19 16:39:47.873000+00:00,27,1,28,27.0
amberframework/amber,2018-04-12 19:12:57.799000+00:00,f04fc1a8fdc6c3675a6e2b0b65d9d3f492c58dc8,476,2018-04-05 19:12:57.799000+00:00,2018-04-12 19:12:57.799000+00:00,2018-04-19 19:12:57.799000+00:00,3,0,3,inf
amberframework/amber,2018-04-12 20:23:41.307000+00:00,c7eff458df7cbce3cafa5b9b48574b62f033dbe2,747,2018-04-05 20:23:41.307000+00:00,2018-04-12 20:23:41.307000+00:00,2018-04-19 20:23:41.307000+00:00,0,4,4,0.0
amberframework/amber,2018-04-14 21:47:02.672000+00:00,32ecb3d74db4702bc82eb4a99a4c59601cb6ace1,745,2018-04-07 21:47:02.672000+00:00,2018-04-14 21:47:02.672000+00:00,2018-04-21 21:47:02.672000+00:00,2,7,9,0.2857142857142857
amberframework/amber,2018-04-16 21:44:06.365000+00:00,192f650d27fc9baf86e7a6c476593b2e67f7e778,757,2018-04-09 21:44:06.365000+00:00,2018-04-16 21:44:06.365000+00:00,2018-04-23 21:44:06.365000+00:00,0,2,2,0.0
amberframework/amber,2018-04-17 01:04:45.263000+00:00,d70d1415a50c254a5b87598d305f469a46010bbe,758,2018-04-10 01:04:45.263000+00:00,2018-04-17 01:04:45.263000+00:00,2018-04-24 01:04:45.263000+00:00,0,0,0,
amberframework/amber,2018-04-17 04:48:29.059000+00:00,201e496b37f22d5abba741101e6c5d5ccce4db6f,507,2018-04-10 04:48:29.059000+00:00,2018-04-17 04:48:29.059000+00:00,2018-04-24 04:48:29.059000+00:00,2,0,2,inf
amberframework/amber,2018-04-20 01:42:24.735000+00:00,e6f8912ae1e64be44f584fc36ef76b417943da84,277,2018-04-13 01:42:24.735000+00:00,2018-04-20 01:42:24.735000+00:00,2018-04-27 01:42:24.735000+00:00,0,0,0,
amberframework/amber,2018-04-26 17:48:48.505000+00:00,57318f69df25a785b6a4284172d26f2aee964a03,773,2018-04-19 17:48:48.505000+00:00,2018-04-26 17:48:48.505000+00:00,2018-05-03 17:48:48.505000+00:00,1,0,1,inf
amberframework/amber,2018-04-26 19:29:53.309000+00:00,bbc3c98756ea313623b5539d8cee9bc0d0a5b9bc,772,2018-04-19 19:29:53.309000+00:00,2018-04-26 19:29:53.309000+00:00,2018-05-03 19:29:53.309000+00:00,3,2,5,1.5
amberframework/amber,2018-04-28 12:52:47.106000+00:00,81e79e4f95ff28a50777ff3c7d86878d405e370e,772,2018-04-21 12:52:47.106000+00:00,2018-04-28 12:52:47.106000+00:00,2018-05-05 12:52:47.106000+00:00,1,4,5,0.25
amberframework/amber,2018-04-30 10:31:03.078000+00:00,34e38827d92e3a1a3494a91b91b64fea7aa150bc,775,2018-04-23 10:31:03.078000+00:00,2018-04-30 10:31:03.078000+00:00,2018-05-07 10:31:03.078000+00:00,2,4,6,0.5
amberframework/amber,2018-04-30 21:22:34.924000+00:00,1f1c1bdf3746be755bcd384ba986d5ca9a8b3dee,775,2018-04-23 21:22:34.924000+00:00,2018-04-30 21:22:34.924000+00:00,2018-05-07 21:22:34.924000+00:00,1,5,6,0.2
amberframework/amber,2018-05-03 01:22:39.478000+00:00,0686e6ad584928bb903c5214efcea86045b484a1,750,2018-04-26 01:22:39.478000+00:00,2018-05-03 01:22:39.478000+00:00,2018-05-10 01:22:39.478000+00:00,0,0,0,
amberframework/amber,2018-05-04 13:06:50.699000+00:00,2f4415674dceadea591318c86a7b16bbba646e22,660,2018-04-27 13:06:50.699000+00:00,2018-05-04 13:06:50.699000+00:00,2018-05-11 13:06:50.699000+00:00,0,0,0,
amberframework/amber,2018-05-12 23:20:43.915000+00:00,f2e581acbeab563ca62af3797267ec5657718335,783,2018-05-05 23:20:43.915000+00:00,2018-05-12 23:20:43.915000+00:00,2018-05-19 23:20:43.915000+00:00,1,0,1,inf
amberframework/amber,2018-05-14 12:10:51.946000+00:00,b3c61143a3862100ca90116f8f9806d376e50c18,476,2018-05-07 12:10:51.946000+00:00,2018-05-14 12:10:51.946000+00:00,2018-05-21 12:10:51.946000+00:00,0,0,0,
amberframework/amber,2018-05-15 02:35:22.299000+00:00,b0c82994a2006c09d27d38d4cf4d8de3ba3ead35,697,2018-05-08 02:35:22.299000+00:00,2018-05-15 02:35:22.299000+00:00,2018-05-22 02:35:22.299000+00:00,0,0,0,
amberframework/amber,2018-05-15 13:19:21.733000+00:00,278d383297dd1234a15a6230fbec3f15d20d201d,785,2018-05-08 13:19:21.733000+00:00,2018-05-15 13:19:21.733000+00:00,2018-05-22 13:19:21.733000+00:00,1,2,3,0.5
amberframework/amber,2018-05-21 00:58:03.023000+00:00,ded390cbd7a7214a2ebd8b66e3fee5c53184c73f,805,2018-05-14 00:58:03.023000+00:00,2018-05-21 00:58:03.023000+00:00,2018-05-28 00:58:03.023000+00:00,4,7,11,0.5714285714285714
amberframework/amber,2018-05-21 02:18:30.321000+00:00,1152891ab7416524222f2d8ca44e79175d1599fa,766,2018-05-14 02:18:30.321000+00:00,2018-05-21 02:18:30.321000+00:00,2018-05-28 02:18:30.321000+00:00,2,10,12,0.2
amberframework/amber,2018-05-21 05:13:30.228000+00:00,aadd274b1487c5fdeb8e3b3f242c13bd1005add9,806,2018-05-14 05:13:30.228000+00:00,2018-05-21 05:13:30.228000+00:00,2018-05-28 05:13:30.228000+00:00,1,0,1,inf
amberframework/amber,2018-05-22 17:02:34.795000+00:00,204f88d5aa278d6af59b6b0ea926c0ac67fc1a17,795,2018-05-15 17:02:34.795000+00:00,2018-05-22 17:02:34.795000+00:00,2018-05-29 17:02:34.795000+00:00,0,0,0,
amberframework/amber,2018-05-30 00:58:19.793000+00:00,d63ab82ace1d0891d616e7df789bbb3b5b104e59,808,2018-05-23 00:58:19.793000+00:00,2018-05-30 00:58:19.793000+00:00,2018-06-06 00:58:19.793000+00:00,0,0,0,
amberframework/amber,2018-05-31 10:31:41.758000+00:00,18e6b54829b0fc95057613bac134c22bbe998d1f,273,2018-05-24 10:31:41.758000+00:00,2018-05-31 10:31:41.758000+00:00,2018-06-07 10:31:41.758000+00:00,0,2,2,0.0
amberframework/amber,2018-06-01 09:20:53.749000+00:00,c56b3d8a2908651184cf77a38871cc392cb97ac2,322,2018-05-25 09:20:53.749000+00:00,2018-06-01 09:20:53.749000+00:00,2018-06-08 09:20:53.749000+00:00,4,1,5,4.0
amberframework/amber,2018-06-07 16:58:42.696000+00:00,08ab5c6ef8a7280acefff33e175fcd4936de21fa,838,2018-05-31 16:58:42.696000+00:00,2018-06-07 16:58:42.696000+00:00,2018-06-14 16:58:42.696000+00:00,2,0,2,inf
amberframework/amber,2018-06-08 13:26:36.209000+00:00,d88eb273e1df011c556e46cb465c39a97db81b6f,839,2018-06-01 13:26:36.209000+00:00,2018-06-08 13:26:36.209000+00:00,2018-06-15 13:26:36.209000+00:00,0,1,1,0.0
amberframework/amber,2018-06-09 20:48:54.841000+00:00,1ecd64fd3e06b96fd1bf209afbd910793f5ca531,840,2018-06-02 20:48:54.841000+00:00,2018-06-09 20:48:54.841000+00:00,2018-06-16 20:48:54.841000+00:00,0,0,0,
amberframework/amber,2018-06-10 12:16:08.631000+00:00,5273513f9af5170ee7241c381e26921a11ed6fa1,841,2018-06-03 12:16:08.631000+00:00,2018-06-10 12:16:08.631000+00:00,2018-06-17 12:16:08.631000+00:00,1,0,1,inf
amberframework/amber,2018-06-10 12:17:29.205000+00:00,520266163f8032a83a424a50e95271f7d23027d4,842,2018-06-03 12:17:29.205000+00:00,2018-06-10 12:17:29.205000+00:00,2018-06-17 12:17:29.205000+00:00,0,1,1,0.0
amberframework/amber,2018-06-11 23:01:33.068000+00:00,5112c87e39e2d2dd0bd4515572a1ca7cfc97a45a,810,2018-06-04 23:01:33.068000+00:00,2018-06-11 23:01:33.068000+00:00,2018-06-18 23:01:33.068000+00:00,8,1,9,8.0
amberframework/amber,2018-06-17 18:57:45.460000+00:00,736caf25069f19485a5255c329a65df2d7fe7914,320,2018-06-10 18:57:45.460000+00:00,2018-06-17 18:57:45.460000+00:00,2018-06-24 18:57:45.460000+00:00,0,1,1,0.0
amberframework/amber,2018-06-17 19:42:26.041000+00:00,95e460b845fb30557bbac8c4cff0384d21712fc4,865,2018-06-10 19:42:26.041000+00:00,2018-06-17 19:42:26.041000+00:00,2018-06-24 19:42:26.041000+00:00,7,1,8,7.0
amberframework/amber,2018-06-18 14:39:12.444000+00:00,ed5d6ce0285373b9d42dbe803be5eb03c6680720,865,2018-06-11 14:39:12.444000+00:00,2018-06-18 14:39:12.444000+00:00,2018-06-25 14:39:12.444000+00:00,7,1,8,7.0
amberframework/amber,2018-06-18 20:57:16.609000+00:00,e2682ef6a8a6e6fc3ea881b38f0274a7b9474104,465,2018-06-11 20:57:16.609000+00:00,2018-06-18 20:57:16.609000+00:00,2018-06-25 20:57:16.609000+00:00,0,0,0,
amberframework/amber,2018-06-19 15:19:57.239000+00:00,ea42578e9b0ac6d12f049027fb087a5bfc62681b,874,2018-06-12 15:19:57.239000+00:00,2018-06-19 15:19:57.239000+00:00,2018-06-26 15:19:57.239000+00:00,0,0,0,
amberframework/amber,2018-06-19 19:37:15.695000+00:00,c246a26bc01a11df63b58d415690758f9588991e,857,2018-06-12 19:37:15.695000+00:00,2018-06-19 19:37:15.695000+00:00,2018-06-26 19:37:15.695000+00:00,2,3,5,0.6666666666666666
amberframework/amber,2018-06-19 22:42:15.916000+00:00,c7e5b669fdf4f52678c0a8a71ca99d0caa0bf221,857,2018-06-12 22:42:15.916000+00:00,2018-06-19 22:42:15.916000+00:00,2018-06-26 22:42:15.916000+00:00,2,3,5,0.6666666666666666
amberframework/amber,2018-06-20 19:05:20.846000+00:00,056ff40fe42696e346d26d2079b2824f41a49f81,850,2018-06-13 19:05:20.846000+00:00,2018-06-20 19:05:20.846000+00:00,2018-06-27 19:05:20.846000+00:00,1,7,8,0.14285714285714285
amberframework/amber,2018-06-21 00:57:02.993000+00:00,bc10455e5262102e569311acfdede14a74a99a35,879,2018-06-14 00:57:02.993000+00:00,2018-06-21 00:57:02.993000+00:00,2018-06-28 00:57:02.993000+00:00,12,21,33,0.5714285714285714
amberframework/amber,2018-06-25 22:05:07.644000+00:00,4517a9b77ea88fc7b413002c033665416d59eb44,770,2018-06-18 22:05:07.644000+00:00,2018-06-25 22:05:07.644000+00:00,2018-07-02 22:05:07.644000+00:00,0,1,1,0.0
amberframework/amber,2018-06-25 22:05:07.644000+00:00,4517a9b77ea88fc7b413002c033665416d59eb44,864,2018-06-18 22:05:07.644000+00:00,2018-06-25 22:05:07.644000+00:00,2018-07-02 22:05:07.644000+00:00,1,1,2,1.0
amberframework/amber,2018-06-26 11:15:08.051000+00:00,84a65bd0185a9b6f95ffa0b513ff12c52f3217ff,778,2018-06-19 11:15:08.051000+00:00,2018-06-26 11:15:08.051000+00:00,2018-07-03 11:15:08.051000+00:00,4,0,4,inf
amberframework/amber,2018-07-11 20:43:33.631000+00:00,cd1f3798779c941f278586d28fb1899844e50a67,564,2018-07-04 20:43:33.631000+00:00,2018-07-11 20:43:33.631000+00:00,2018-07-18 20:43:33.631000+00:00,0,0,0,
amberframework/amber,2018-07-23 20:34:04.113000+00:00,c80ceee3ccaa5851a2fe6ba0686aa3597843c2ab,917,2018-07-16 20:34:04.113000+00:00,2018-07-23 20:34:04.113000+00:00,2018-07-30 20:34:04.113000+00:00,0,0,0,
amberframework/amber,2018-07-27 13:48:39.872000+00:00,063bedb7f1f0b52978d296e6cf09a315e52a76c5,919,2018-07-20 13:48:39.872000+00:00,2018-07-27 13:48:39.872000+00:00,2018-08-03 13:48:39.872000+00:00,2,0,2,inf
amberframework/amber,2018-08-14 08:38:29.611000+00:00,f82bd64fd7616a1c9c4a4a6a5fb3561cf84d9021,810,2018-08-07 08:38:29.611000+00:00,2018-08-14 08:38:29.611000+00:00,2018-08-21 08:38:29.611000+00:00,0,1,1,0.0
amberframework/amber,2018-08-15 18:57:25.252000+00:00,97848fa64758d7603329066b551f11d2d2b0a972,928,2018-08-08 18:57:25.252000+00:00,2018-08-15 18:57:25.252000+00:00,2018-08-22 18:57:25.252000+00:00,1,0,1,inf
amberframework/amber,2018-08-24 13:20:03.287000+00:00,5fbbef42977b8dedd8fc7dfe42e46894c310b84f,938,2018-08-17 13:20:03.287000+00:00,2018-08-24 13:20:03.287000+00:00,2018-08-31 13:20:03.287000+00:00,39,0,39,inf
amberframework/amber,2018-08-26 22:19:48.503000+00:00,a756fea23b13be3cd23dd24f339873e88eeb8164,941,2018-08-19 22:19:48.503000+00:00,2018-08-26 22:19:48.503000+00:00,2018-09-02 22:19:48.503000+00:00,4,0,4,inf
amberframework/amber,2018-09-06 14:15:53.364000+00:00,b72204818da5fc43f8a7f8ce5bd0027af2fa8c11,949,2018-08-30 14:15:53.364000+00:00,2018-09-06 14:15:53.364000+00:00,2018-09-13 14:15:53.364000+00:00,0,0,0,
amberframework/amber,2018-09-12 14:56:54.330000+00:00,61dacbeb28c1847f8386e2b294e94e8b54085d88,943,2018-09-05 14:56:54.330000+00:00,2018-09-12 14:56:54.330000+00:00,2018-09-19 14:56:54.330000+00:00,1,0,1,inf
amberframework/amber,2018-09-18 04:33:29.607000+00:00,02dbad81eb3434d021cfc3aa5b3a9edd832a797f,955,2018-09-11 04:33:29.607000+00:00,2018-09-18 04:33:29.607000+00:00,2018-09-25 04:33:29.607000+00:00,0,0,0,
amberframework/amber,2018-10-11 14:44:23.912000+00:00,59216a7ee7169ccf0054108eda64c2ec43f12eaa,955,2018-10-04 14:44:23.912000+00:00,2018-10-11 14:44:23.912000+00:00,2018-10-18 14:44:23.912000+00:00,0,1,1,0.0
amberframework/amber,2018-10-11 14:45:45.484000+00:00,b21b340506c18db454211e3ca848af14732795d1,476,2018-10-04 14:45:45.484000+00:00,2018-10-11 14:45:45.484000+00:00,2018-10-18 14:45:45.484000+00:00,0,0,0,
